"","GEOID","SFHA","Flood.Factor"
"705","12017450601",0.193975591,0.570501169
"706","12017450602",0.319275227,0.676038738
"707","12017450701",0.003393117,0.107610276
"708","12017450702",0.020602906,0.107351984
"709","12017450800",0.347360168,0.122320962
"710","12017450901",0.360327198,0.062985685
"711","12017450902",0.208025343,0.053854277
"712","12017451000",0.13,0.097333333
"713","12017451101",0.020899303,0.114629512
"714","12017451102",0.044627789,0.137071067
"715","12017451200",0.303770739,0.074208145
"716","12017451300",0.044794691,0.130651182
"717","12017451400",0.021745789,0.155589587
"718","12017451501",0.013133208,0.207786116
"719","12017451502",0.116104064,0.774887121
"720","12017451601",0.005830904,0.231875607
"721","12017451602",0.060215467,0.606579454
"722","12017451700",0.799861376,0.98197886
"723","12019030102",0.059060721,0.084440228
"724","12019030104",0.064961637,0.044501279
"725","12019031104",0.101656963,0.019256605
"726","12019031107",0.137996219,0.064272212
"727","12019031108",0.019230769,0.020242915
"728","12021000101",0.997113997,0.994227994
"729","12021000102",0.629083245,0.949420443
"730","12021000200",0.758583691,0.433476395
"731","12021000301",0.716666667,0.94057971
"732","12021000302",0.560819462,0.889884763
"733","12021000401",1,0.984615385
"734","12021000402",0.987654321,1
"735","12021000500",0.997805414,0.998536942
"736","12021000600",0.998387097,1
"737","12021000700",0.808163265,0.934693878
"738","12021010102",0.645094665,0.221342513
"739","12021010105",0.855777584,0.605560382
"740","12021010106",0.66826923,0.831730769
"741","12021010107",0.669628433,0.315024233
"742","12021010108",0.891221374,0.995229008
"743","12021010109",0.848511383,0.953590193
"744","12021010110",0.701901813,0.79876161
"745","12021010205",0.591145833,0.194444444
"746","12021010208",0.181438999,0.655891554
"747","12021010209",1,0.99078341
"748","12021010210",0.507154213,0.246422893
"749","12021010211",0.443548387,0.125
"750","12021010212",0.466666667,0.137089202
"751","12021010213",0.550835655,0.509052925
"752","12021010215",0.746958638,0.97810219
"753","12021010300",0.597972973,0.108108108
"754","12021010401",0.937101911,0.867038217
"755","12021010405",0.254782608,0.111014493
"756","12021010408",0.512573965,0.144230769
"757","12021010410",0.405325444,0.227810651
"758","12021010411",0.231229597,0.10609358
"759","12021010412",0.696329813,0.27991453
"760","12021010413",0.906871737,0.342599125
"761","12021010414",0.667682083,0.187482692
"762","12021010415",0.392453951,0.047088532
"763","12021010416",0.371621622,0.114467409
"764","12021010417",0.411728396,0.413580247
"765","12021010418",0.325572371,0.078773768
"766","12021010419",0.54089422,0.095965104
"767","12021010420",0.064212328,0.047945205
"768","12021010505",0.518367347,0.228571429
"769","12021010506",0.325135268,0.193310379
"770","12021010507",0.382387022,0.035921205
"771","12021010508",0.614365412,0.071827057
"772","12021010509",0.747438753,0.337193764
"773","12021010510",0.988121752,0.953229399
"774","12021010601",0.996781116,0.99248927
"775","12021010602",0.975,0.936206897
"776","12021010604",0.992207792,0.997402597
"777","12021010605",0.97323601,0.998783455
"778","12021010606",0.977058029,0.995951417
"779","12021010701",0.961182994,0.999075786
"780","12021010702",0.96801968,0.972529725
"781","12021010801",0.978723405,0.994197292
"782","12021010802",0.578805016,0.737398574
"783","12021010803",0.989272944,0.942789035
"784","12021010902",0.999185999,0.998371998
"785","12021010903",0.891891892,0.90063593
"786","12021010904",0.999208861,0.998417722
"787","12021010905",0.993370166,0.966850829
"788","12021011001",1,0.998185118
"789","12021011002",1,0.980769231
"790","12021011102",0.977000898,0.620242992
"791","12021011103",0.996763754,0.965480043
"792","12021011105",0.981642955,0.989444699
"793","12021011106",0.982199367,0.910996835
"794","12021011201",0.661981148,0.370431619
"795","12021011202",0.600976205,0.207255831
"796","12021011204",0.751608751,0.023166023
"797","12021011205",0.543589744,0.087179487
"798","12021011301",0.66689993,0.022393282
"799","12021011302",0.880422039,0.066236811
"800","12021011400",0.771826852,0.181217902
"801","12021990000",0.166666667,0
"802","12023110201",0.073333333,0.098974359
"803","12023110202",0.185531915,0.09929078
"804","12023110300",0.232994108,0.12988752
"805","12023110400",0.019018405,0.020858896
"806","12023110500",0.067885927,0.064476131
"807","12023110601",0.047149593,0.101157308
"808","12023110602",0.050480769,0.142307692
"809","12023110700",0.207741304,0.127878491
"810","12023110800",0.108044429,0.078424773
"811","12023110901",0.048185232,0.153629537
"812","12023110903",0.262080728,0.207504264
"813","12023110904",0.034337944,0.131916996
"814","12027010101",0.141383756,0.187365707
"815","12027010102",0.148214286,0.139285714
"816","12027010200",0.025845864,0.042763158
"817","12027010301",0.002928258,0.016105417
"818","12027010302",0.0440468,0.063317275
"819","12027010403",0.317184864,0.227765727
"820","12027010404",0.239073197,0.131121643
"821","12027010405",0.131832798,0.232583065
"822","12027010406",0.14661407,0.128205128
"823","12029970101",0.24045977,0.344367816
"824","12029970102",0.314580785,0.327761924
"825","12029970200",0.672678492,0.630943509
"826","12033000100",0.218834689,0.420731707
"827","12033000300",0.103266596,0.193888303
"828","12033000400",0,0.119747899
"829","12033000500",0,0.034324943
"830","12033000600",0,0.123750961
"831","12033000800",0.074030205,0.176191886
"832","12033000900",0.022171254,0.063455657
"833","12033001001",0.005990415,0.098242812
"834","12033001002",0.04183267,0.10059761
"835","12033001101",0.004540692,0.0457562
"836","12033001103",0.01710171,0.154815482
"837","12033001104",0,0.050712053
"838","12033001201",0.037941788,0.162681913
"839","12033001202",0.006169031,0.13325108
"840","12033001300",0.005455537,0.095471904
"841","12033001401",0,0.243013366
"842","12033001402",0.008417508,0.095286195
"843","12033001500",0,0.071216617
"844","12033001600",0,0.234736842
"845","12033001700",0,0.197146563
"846","12033001800",0,0.203597711
"847","12033001900",0,0.083657588
"848","12033002000",0,0.305582762
"849","12033002100",0.022486772,0.100970018
"850","12033002200",0.041946309,0.04753915
"851","12033002300",0.39661719,0.328615809
"852","12033002400",0.1,0.3
"853","12033002500",1,0.916099773
"854","12033002601",0.13125,0.115
"855","12033002602",0.79568604,0.854403835
"856","12033002603",0.167737647,0.161311766
"857","12033002604",0.298778833,0.456173677
"858","12033002605",0.108386464,0.053457577
"859","12033002701",0.340836013,0.065594855
"860","12033002703",0.059723234,0.029133285
"861","12033002704",0.18802521,0.096638655
"862","12033002801",0.007428041,0.058495822
"863","12033002802",0.066046967,0.206457926
"864","12033002803",0.002085506,0.050052138
"865","12033002804",0.049180328,0.036885246
"866","12033002900",0,0.077821012
"867","12033003000",0.022670917,0.07580588
"868","12033003100",0.014752371,0.059536354
"869","12033003201",0.025523012,0.035983264
"870","12033003203",0.017006803,0.025935374
"871","12033003204",0.008210181,0.048440066
"872","12033003301",0.043478261,0.016304348
"873","12033003305",0.270815075,0.155127082
"874","12033003306",0.03032368,0.105621806
"875","12033003307",0.010989011,0.028083028
"876","12033003308",0.019239794,0.01877053
"877","12033003309",0.019741565,0.073941134
"878","12033003400",0.04478151,0.070061394
"879","12033003503",0.057975657,0.110185778
"880","12033003505",0,0.142857143
"881","12033003506",0.014302741,0.052443385
"882","12033003507",0,0.042507205
"883","12033003508",0,0.065061809
"884","12033003603",0.020355767,0.038144141
"885","12033003607",0.017621145,0.072687225
"886","12033003608",0.003664123,0.069923664
"887","12033003609",0,0.060848187
"888","12033003610",0,0.033427164
"889","12033003611",0,0.091250469
"890","12033003612",0.01419214,0.093522562
"891","12033003613",0.026292335,0.049910873
"892","12033003614",0.007847872,0.036220948
"893","12033003700",0.005891016,0.037923417
"894","12033003800",0.029488291,0.082393755
"895","12033003900",0.080315818,0.081677103
"896","12033004000",0.083758503,0.116496599
"897","12039020101",0.067877629,0.083173996
"898","12039020102",0.056345733,0.065919037
"899","12039020300",0.017112632,0.061916615
"900","12039020400",0.065870197,0.105263158
"901","12039020500",0.020186335,0.06552795
"902","12039020600",0.046662125,0.051771117
"903","12039020701",0.011254924,0.079909961
"904","12039020702",0.015557164,0.070911722
"905","12039020800",0.094144018,0.091902494
"906","12041950100",0.251134644,0.257186082
"907","12041950201",0.025193798,0.239018088
"908","12041950202",0.21953626,0.27676369
"909","12041950203",0.068851099,0.144753214
"910","12041950204",0.109974424,0.23316283
"911","12045960100",0.444919434,0.187438343
"912","12045960200",0.307536557,0.511586052
"913","12045960300",0.653512576,0.729401561
"914","12047960100",0.184480547,0.123984609
"915","12047960200",0.286190476,0.218412698
"916","12047960300",0.176739462,0.130523108
"917","12049970300",0.049205148,0.057910674
"918","12049970400",0.078586036,0.061057552
"919","12051000300",0.165147716,0.423206312
"920","12051000401",0.11038608,0.243066884
"921","12051000402",0.187776793,0.311780337
"922","12051000600",0.059160306,0.335741549
"923","12053040101",0.386560694,0.197976879
"924","12053040102",0.488621997,0.159924147
"925","12053040201",0.132894015,0.137836354
"926","12053040202",0.094181326,0.153450609
"927","12053040301",0.028085106,0.089361702
"928","12053040302",0.055102041,0.146598639
"929","12053040303",0.080707148,0.089546503
"930","12053040400",0.110162917,0.077579519
"931","12053040501",0.041353382,0.087719298
"932","12053040502",0.027895695,0.06185567
"933","12053040601",0.080687831,0.10978836
"934","12053040602",0.064610866,0.152227117
"935","12053040701",0.023106061,0.216098485
"936","12053040702",0.07517389,0.18753344
"937","12053040801",0.014804846,0.159152086
"938","12053040802",0.030113298,0.339296363
"939","12053040901",0.005046584,0.111413043
"940","12053040905",0.002441257,0.149832164
"941","12053040906",0.014225941,0.145048815
"942","12053040907",0.003597122,0.130215827
"943","12053040908",0.006690029,0.129340554
"944","12053040909",0.003193613,0.166467066
"945","12053040910",0.090413094,0.211223694
"946","12053040911",0.01399145,0.218422075
"947","12053041003",0.004601227,0.183282209
"948","12053041004",0.016661113,0.137287571
"949","12053041005",0.001593626,0.082071713
"950","12053041006",0.007154472,0.139837398
"951","12053041103",0.004360465,0.145348837
"952","12053041104",0.010835913,0.129256966
"953","12053041105",0.015135136,0.207567568
"954","12053041106",0.007288629,0.132653061
"955","12053041201",0.016286645,0.296882271
"956","12053041203",0.01736274,0.094321915
"957","12053041204",0.010649627,0.184771033
"958","12053041302",0.007565337,0.065337001
"959","12053041303",0.005482456,0.096491228
"960","12053041304",0.011864407,0.150847458
"961","12053041305",0.014285714,0.059821429
"962","12053041401",0.011216859,0.09721278
"963","12053041402",0.008826775,0.091210004
"964","12053041501",0.944273505,0.96957265
"965","12053041502",0.094420601,0.269313305
"966","12053041600",0.357412297,0.50094304
"967","12053990000",0,0
"968","12057000101",0.00617284,0.027777778
"969","12057000102",0.006574142,0.033601169
"970","12057000201",0,0.175879397
"971","12057000202",0.071611253,0.140664962
"972","12057000300",0.112928349,0.28271028
"973","12057000401",0.058524173,0.27480916
"974","12057000402",0,0.316022099
"975","12057000500",0.006420546,0.074371322
"976","12057000601",0,0.125590179
"977","12057000602",0,0.204155375
"978","12057000700",0.046021505,0.222795699
"979","12057000800",0.00658376,0.186539868
"980","12057000901",0,0.124128312
"981","12057000902",0.009508716,0.0681458
"982","12057001001",0.002583979,0.025839793
"983","12057001002",0.09804878,0.131707317
"984","12057001100",0.097605893,0.310313076
"985","12057001200",0.1003861,0.304054054
"986","12057001300",0.010535558,0.114574188
"987","12057001400",0.027517198,0.22326454
"988","12057001500",0.084327765,0.316626889
"989","12057001600",0,0.106707317
"990","12057001700",0,0.075810474
"991","12057001800",0,0.175824176
"992","12057001900",0,0.121863799
"993","12057002000",0,0.173545966
"994","12057002100",0,0.202521671
"995","12057002200",0,0.078979344
"996","12057002300",0.06152648,0.310747664
"997","12057002400",0.111489362,0.324255319
"998","12057002500",0,0.053840063
"999","12057002600",0,0.198285102
"1000","12057002700",0.041869159,0.119252336
"1001","12057002800",0.068941504,0.371169916
"1002","12057002900",0,0.076142132
"1003","12057003000",0.039903265,0.15356711
"1004","12057003100",0,0.149888143
"1005","12057003200",0,0.356026786
"1006","12057003300",0,0.187141217
"1007","12057003400",0,0.078364566
"1008","12057003500",0,0.117689531
"1009","12057003600",0,0.195321637
"1010","12057003700",0.128523112,0.26042841
"1011","12057003800",0.075675676,0.591891892
"1012","12057003900",0,0.35483871
"1013","12057004000",0,0.029585799
"1014","12057004100",0,0.085492228
"1015","12057004200",0.153985507,0.449275362
"1016","12057004300",0.233333333,0.733333333
"1017","12057004400",0,0.03442029
"1018","12057004500",0,0.099415205
"1019","12057004600",0.109236948,0.359036145
"1020","12057004700",0.105545617,0.677101968
"1021","12057004800",0,0.07956778
"1022","12057004900",0,0.232298137
"1023","12057005000",0.011494253,0.683908046
"1024","12057005101",0.070093458,0.628504673
"1025","12057005102",0.998529412,0.902941176
"1026","12057005301",0.328947368,0.967105263
"1027","12057005302",0.695022625,0.963800905
"1028","12057005401",1,0.998483316
"1029","12057005500",0.031746032,0.810846561
"1030","12057005700",0,0.322324159
